site, alts, refs, total
411483.3.peg.804.site.52, 2, 150, 152
411483.3.peg.805.site.1, 1, 151, 152
411483.3.peg.805.site.2, 2, 153, 155
411483.3.peg.805.site.3, 109, 144, 253
411483.3.peg.805.site.4, 14, 150, 164
411483.3.peg.805.site.5, 1, 149, 150
411483.3.peg.805.site.6, 138, 138, 276
411483.3.peg.805.site.7, 11, 126, 137
411483.3.peg.805.site.8, 3, 114, 117
411483.3.peg.805.site.9, 4, 115, 119
411483.3.peg.805.site.10, 106, 110, 216
411483.3.peg.805.site.11, 101, 107, 208
411483.3.peg.805.site.12, 0, 117, 117
411483.3.peg.805.site.13, 2, 130, 132
411483.3.peg.805.site.14, 0, 145, 145
411483.3.peg.805.site.15, 79, 136, 215
411483.3.peg.805.site.16, 12, 140, 152
411483.3.peg.805.site.17, 3, 150, 153
411483.3.peg.805.site.18, 1, 149, 150
411483.3.peg.805.site.19, 1, 152, 153
411483.3.peg.805.site.20, 5, 146, 151
411483.3.peg.805.site.21, 1, 153, 154
411483.3.peg.805.site.22, 7, 155, 162
411483.3.peg.805.site.23, 2, 155, 157
411483.3.peg.805.site.24, 1, 155, 156
411483.3.peg.805.site.25, 0, 154, 154
411483.3.peg.805.site.26, 2, 154, 156
411483.3.peg.805.site.27, 35, 139, 174
411483.3.peg.805.site.28, 7, 154, 161
411483.3.peg.805.site.29, 2, 152, 154
411483.3.peg.805.site.30, 3, 155, 158
411483.3.peg.805.site.31, 2, 149, 151
411483.3.peg.805.site.32, 56, 141, 197
411483.3.peg.805.site.33, 48, 144, 192
411483.3.peg.805.site.34, 2, 149, 151
411483.3.peg.805.site.35, 4, 146, 150
411483.3.peg.805.site.36, 5, 145, 150
411483.3.peg.805.site.37, 3, 141, 144
411483.3.peg.805.site.38, 3, 137, 140
411483.3.peg.805.site.39, 4, 137, 141
411483.3.peg.805.site.40, 2, 137, 139
411483.3.peg.805.site.41, 54, 134, 188
411483.3.peg.805.site.42, 1, 148, 149
411483.3.peg.805.site.43, 1, 151, 152
411483.3.peg.805.site.44, 151, 151, 302
411483.3.peg.805.site.45, 0, 154, 154
411483.3.peg.805.site.46, 41, 146, 187
411483.3.peg.805.site.47, 6, 155, 161
411483.3.peg.805.site.48, 33, 149, 182
411483.3.peg.805.site.49, 2, 154, 156
411483.3.peg.805.site.50, 2, 152, 154
411483.3.peg.805.site.51, 0, 153, 153
411483.3.peg.805.site.52, 4, 152, 156
411483.3.peg.805.site.53, 12, 149, 161
411483.3.peg.805.site.54, 5, 153, 158
411483.3.peg.805.site.55, 2, 153, 155
411483.3.peg.805.site.56, 1, 152, 153
411483.3.peg.805.site.57, 9, 145, 154
411483.3.peg.805.site.58, 86, 118, 204
411483.3.peg.806.site.1, 7, 140, 147
411483.3.peg.806.site.2, 1, 147, 148
411483.3.peg.806.site.3, 13, 142, 155
411483.3.peg.806.site.4, 2, 143, 145
411483.3.peg.806.site.5, 10, 144, 154
411483.3.peg.806.site.6, 4, 146, 150
411483.3.peg.806.site.7, 2, 151, 153
411483.3.peg.806.site.8, 2, 149, 151
411483.3.peg.806.site.9, 1, 152, 153
411483.3.peg.806.site.10, 7, 148, 155
411483.3.peg.806.site.11, 6, 150, 156
411483.3.peg.806.site.12, 1, 150, 151
411483.3.peg.806.site.13, 12, 151, 163
411483.3.peg.806.site.14, 10, 154, 164
411483.3.peg.806.site.15, 6, 152, 158
411483.3.peg.806.site.16, 1, 155, 156
411483.3.peg.806.site.17, 132, 153, 285
411483.3.peg.806.site.18, 7, 152, 159
411483.3.peg.806.site.19, 0, 153, 153
411483.3.peg.806.site.20, 9, 154, 163
411483.3.peg.806.site.21, 2, 154, 156
411483.3.peg.806.site.22, 5, 154, 159
411483.3.peg.806.site.23, 5, 153, 158
411483.3.peg.806.site.24, 16, 152, 168
411483.3.peg.806.site.25, 0, 154, 154
411483.3.peg.806.site.26, 2, 153, 155
411483.3.peg.806.site.27, 120, 145, 265
411483.3.peg.806.site.28, 2, 152, 154
411483.3.peg.806.site.29, 10, 146, 156
411483.3.peg.806.site.30, 1, 151, 152
411483.3.peg.806.site.31, 29, 149, 178
411483.3.peg.806.site.32, 87, 137, 224
411483.3.peg.806.site.33, 1, 143, 144
411483.3.peg.806.site.34, 1, 143, 144
411483.3.peg.806.site.35, 21, 133, 154
411483.3.peg.806.site.36, 7, 126, 133
411483.3.peg.806.site.37, 108, 119, 227
411483.3.peg.806.site.38, 5, 126, 131
411483.3.peg.806.site.39, 1, 125, 126
411483.3.peg.806.site.40, 1, 128, 129
411483.3.peg.806.site.41, 39, 127, 166
411483.3.peg.806.site.42, 2, 132, 134
411483.3.peg.806.site.43, 9, 136, 145
411483.3.peg.806.site.44, 2, 138, 140
411483.3.peg.806.site.45, 8, 136, 144
411483.3.peg.806.site.46, 7, 144, 151
411483.3.peg.806.site.47, 1, 143, 144
411483.3.peg.806.site.48, 2, 143, 145
411483.3.peg.806.site.49, 96, 143, 239
411483.3.peg.806.site.50, 1, 145, 146
411483.3.peg.806.site.51, 3, 145, 148
411483.3.peg.806.site.52, 1, 141, 142
411483.3.peg.806.site.53, 6, 146, 152
411483.3.peg.806.site.54, 14, 141, 155
411483.3.peg.806.site.55, 79, 141, 220
411483.3.peg.806.site.56, 1, 153, 154
411483.3.peg.806.site.57, 1, 153, 154
411483.3.peg.806.site.58, 12, 149, 161
411483.3.peg.806.site.59, 0, 152, 152
411483.3.peg.806.site.60, 9, 149, 158
411483.3.peg.806.site.61, 2, 147, 149
411483.3.peg.806.site.62, 123, 143, 266
411483.3.peg.806.site.63, 10, 146, 156
411483.3.peg.806.site.64, 1, 149, 150
411483.3.peg.806.site.65, 1, 149, 150
411483.3.peg.806.site.66, 1, 144, 145
411483.3.peg.806.site.67, 5, 145, 150
411483.3.peg.806.site.68, 4, 144, 148
411483.3.peg.806.site.69, 4, 130, 134
411483.3.peg.806.site.70, 1, 134, 135
411483.3.peg.806.site.71, 35, 134, 169
411483.3.peg.806.site.72, 2, 143, 145
411483.3.peg.806.site.73, 3, 150, 153
411483.3.peg.806.site.74, 19, 140, 159
411483.3.peg.806.site.75, 45, 145, 190
411483.3.peg.806.site.76, 27, 146, 173
411483.3.peg.806.site.77, 1, 149, 150
411483.3.peg.806.site.78, 21, 143, 164
411483.3.peg.806.site.79, 18, 146, 164
411483.3.peg.806.site.80, 2, 150, 152
411483.3.peg.806.site.81, 2, 152, 154
411483.3.peg.806.site.82, 1, 153, 154
411483.3.peg.806.site.83, 5, 150, 155
411483.3.peg.806.site.84, 1, 150, 151
411483.3.peg.806.site.85, 0, 149, 149
411483.3.peg.806.site.86, 37, 145, 182
411483.3.peg.806.site.87, 73, 143, 216
411483.3.peg.806.site.88, 0, 149, 149
411483.3.peg.806.site.89, 1, 146, 147
411483.3.peg.806.site.90, 1, 145, 146
411483.3.peg.806.site.91, 77, 140, 217
411483.3.peg.806.site.92, 3, 152, 155
411483.3.peg.806.site.93, 1, 151, 152
411483.3.peg.806.site.94, 3, 148, 151
411483.3.peg.806.site.95, 9, 153, 162
411483.3.peg.806.site.96, 2, 154, 156
411483.3.peg.806.site.97, 8, 151, 159
411483.3.peg.806.site.98, 16, 151, 167
411483.3.peg.806.site.99, 10, 150, 160
411483.3.peg.806.site.100, 5, 152, 157
411483.3.peg.806.site.101, 3, 152, 155
411483.3.peg.806.site.102, 4, 155, 159
411483.3.peg.806.site.103, 0, 153, 153
411483.3.peg.806.site.104, 0, 154, 154
411483.3.peg.806.site.105, 5, 153, 158
411483.3.peg.806.site.106, 0, 154, 154
411483.3.peg.806.site.107, 46, 149, 195
411483.3.peg.806.site.108, 1, 154, 155
411483.3.peg.806.site.109, 3, 153, 156
411483.3.peg.806.site.110, 24, 145, 169
411483.3.peg.806.site.111, 13, 150, 163
411483.3.peg.806.site.112, 3, 154, 157
411483.3.peg.806.site.113, 3, 152, 155
411483.3.peg.806.site.114, 1, 148, 149
411483.3.peg.806.site.115, 15, 145, 160
411483.3.peg.806.site.116, 4, 153, 157
411483.3.peg.806.site.117, 1, 153, 154
411483.3.peg.806.site.118, 45, 150, 195
411483.3.peg.806.site.119, 8, 154, 162
411483.3.peg.806.site.120, 4, 153, 157
411483.3.peg.806.site.121, 7, 150, 157
411483.3.peg.806.site.122, 1, 149, 150
411483.3.peg.806.site.123, 93, 150, 243
411483.3.peg.806.site.124, 25, 153, 178
411483.3.peg.806.site.125, 20, 154, 174
411483.3.peg.806.site.126, 1, 155, 156
411483.3.peg.806.site.127, 1, 154, 155
411483.3.peg.806.site.128, 92, 151, 243
411483.3.peg.806.site.129, 0, 152, 152
411483.3.peg.806.site.130, 6, 151, 157
411483.3.peg.806.site.131, 2, 152, 154
411483.3.peg.806.site.132, 5, 147, 152
411483.3.peg.806.site.133, 14, 148, 162
411483.3.peg.806.site.134, 2, 151, 153
411483.3.peg.806.site.135, 106, 144, 250
411483.3.peg.806.site.136, 15, 142, 157
411483.3.peg.806.site.137, 49, 137, 186
411483.3.peg.806.site.138, 8, 146, 154
411483.3.peg.806.site.139, 75, 140, 215
411483.3.peg.806.site.140, 10, 146, 156
411483.3.peg.806.site.141, 3, 149, 152
411483.3.peg.806.site.142, 22, 142, 164
411483.3.peg.806.site.143, 12, 147, 159
411483.3.peg.806.site.144, 2, 151, 153
411483.3.peg.800.site.1, 5, 154, 159
411483.3.peg.800.site.2, 151, 153, 304
411483.3.peg.800.site.3, 1, 154, 155
411483.3.peg.800.site.4, 79, 141, 220
411483.3.peg.800.site.5, 2, 154, 156
411483.3.peg.800.site.6, 4, 154, 158
411483.3.peg.800.site.7, 5, 155, 160
411483.3.peg.800.site.8, 78, 142, 220
411483.3.peg.800.site.9, 151, 154, 305
411483.3.peg.800.site.10, 152, 152, 304
411483.3.peg.800.site.11, 2, 152, 154
411483.3.peg.800.site.12, 3, 131, 134
411483.3.peg.800.site.13, 53, 124, 177
411483.3.peg.800.site.14, 1, 123, 124
411483.3.peg.800.site.15, 20, 128, 148
411483.3.peg.800.site.16, 4, 139, 143
411483.3.peg.800.site.17, 102, 142, 244
411483.3.peg.800.site.18, 1, 149, 150
411483.3.peg.800.site.19, 1, 150, 151
411483.3.peg.800.site.20, 4, 151, 155
411483.3.peg.800.site.21, 7, 147, 154
411483.3.peg.800.site.22, 0, 148, 148
411483.3.peg.800.site.23, 2, 149, 151
411483.3.peg.800.site.24, 20, 136, 156
411483.3.peg.800.site.25, 5, 130, 135
411483.3.peg.800.site.26, 6, 125, 131
411483.3.peg.800.site.27, 8, 122, 130
411483.3.peg.800.site.28, 3, 124, 127
411483.3.peg.800.site.29, 19, 124, 143
411483.3.peg.800.site.30, 2, 126, 128
411483.3.peg.800.site.31, 12, 124, 136
411483.3.peg.800.site.32, 8, 124, 132
411483.3.peg.800.site.33, 3, 123, 126
411483.3.peg.800.site.34, 41, 114, 155
411483.3.peg.800.site.35, 1, 118, 119
411483.3.peg.800.site.36, 6, 120, 126
411483.3.peg.800.site.37, 3, 136, 139
411483.3.peg.800.site.38, 3, 144, 147
411483.3.peg.800.site.39, 2, 153, 155
411483.3.peg.800.site.40, 3, 153, 156
411483.3.peg.800.site.41, 7, 154, 161
411483.3.peg.800.site.42, 3, 153, 156
411483.3.peg.800.site.43, 49, 142, 191
411483.3.peg.800.site.44, 108, 145, 253
411483.3.peg.800.site.45, 2, 153, 155
411483.3.peg.800.site.46, 7, 154, 161
411483.3.peg.800.site.47, 147, 154, 301
411483.3.peg.800.site.48, 65, 148, 213
411483.3.peg.800.site.49, 2, 155, 157
411483.3.peg.800.site.50, 7, 155, 162
411483.3.peg.800.site.51, 0, 153, 153
411483.3.peg.800.site.52, 0, 152, 152
411483.3.peg.800.site.53, 1, 154, 155
411483.3.peg.800.site.54, 69, 140, 209
411483.3.peg.801.site.1, 10, 139, 149
411483.3.peg.801.site.2, 1, 149, 150
411483.3.peg.801.site.3, 4, 146, 150
411483.3.peg.801.site.4, 3, 150, 153
411483.3.peg.801.site.5, 2, 149, 151
411483.3.peg.801.site.6, 50, 145, 195
411483.3.peg.801.site.7, 2, 141, 143
411483.3.peg.801.site.8, 4, 145, 149
411483.3.peg.801.site.9, 143, 148, 291
411483.3.peg.801.site.10, 2, 151, 153
411483.3.peg.801.site.11, 27, 142, 169
411483.3.peg.801.site.12, 54, 145, 199
411483.3.peg.801.site.13, 2, 152, 154
411483.3.peg.801.site.14, 4, 150, 154
411483.3.peg.801.site.15, 114, 145, 259
411483.3.peg.801.site.16, 14, 146, 160
411483.3.peg.801.site.17, 3, 153, 156
411483.3.peg.801.site.18, 5, 151, 156
411483.3.peg.801.site.19, 88, 141, 229
411483.3.peg.801.site.20, 2, 152, 154
411483.3.peg.801.site.21, 74, 146, 220
411483.3.peg.801.site.22, 9, 145, 154
411483.3.peg.801.site.23, 44, 139, 183
411483.3.peg.801.site.24, 35, 138, 173
411483.3.peg.801.site.25, 4, 150, 154
411483.3.peg.801.site.26, 4, 143, 147
411483.3.peg.801.site.27, 5, 152, 157
411483.3.peg.801.site.28, 20, 148, 168
411483.3.peg.801.site.29, 1, 149, 150
411483.3.peg.801.site.30, 2, 151, 153
411483.3.peg.801.site.31, 0, 143, 143
411483.3.peg.801.site.32, 0, 147, 147
411483.3.peg.801.site.33, 12, 141, 153
411483.3.peg.801.site.34, 3, 142, 145
411483.3.peg.801.site.35, 3, 144, 147
411483.3.peg.801.site.36, 12, 143, 155
411483.3.peg.801.site.37, 4, 149, 153
411483.3.peg.801.site.38, 0, 150, 150
411483.3.peg.801.site.39, 20, 140, 160
411483.3.peg.801.site.40, 6, 146, 152
411483.3.peg.801.site.41, 0, 148, 148
411483.3.peg.801.site.42, 0, 151, 151
411483.3.peg.801.site.43, 15, 148, 163
411483.3.peg.801.site.44, 55, 139, 194
411483.3.peg.801.site.45, 3, 151, 154
411483.3.peg.801.site.46, 0, 151, 151
411483.3.peg.801.site.47, 0, 153, 153
411483.3.peg.801.site.48, 10, 151, 161
411483.3.peg.801.site.49, 7, 153, 160
411483.3.peg.801.site.50, 42, 150, 192
411483.3.peg.801.site.51, 0, 153, 153
411483.3.peg.801.site.52, 3, 152, 155
411483.3.peg.801.site.53, 2, 153, 155
411483.3.peg.801.site.54, 6, 148, 154
411483.3.peg.801.site.55, 1, 151, 152
411483.3.peg.801.site.56, 126, 145, 271
411483.3.peg.801.site.57, 2, 151, 153
411483.3.peg.801.site.58, 46, 144, 190
411483.3.peg.801.site.59, 8, 149, 157
411483.3.peg.801.site.60, 18, 146, 164
411483.3.peg.801.site.61, 0, 152, 152
411483.3.peg.801.site.62, 0, 151, 151
411483.3.peg.801.site.63, 1, 155, 156
411483.3.peg.801.site.64, 1, 152, 153
411483.3.peg.801.site.65, 27, 145, 172
411483.3.peg.801.site.66, 6, 154, 160
411483.3.peg.801.site.67, 5, 154, 159
411483.3.peg.801.site.68, 1, 154, 155
411483.3.peg.801.site.69, 1, 148, 149
411483.3.peg.801.site.70, 10, 142, 152
411483.3.peg.801.site.71, 15, 147, 162
411483.3.peg.801.site.72, 54, 140, 194
411483.3.peg.801.site.73, 0, 149, 149
411483.3.peg.801.site.74, 7, 146, 153
411483.3.peg.801.site.75, 10, 147, 157
411483.3.peg.801.site.76, 2, 147, 149
411483.3.peg.801.site.77, 11, 148, 159
411483.3.peg.801.site.78, 0, 152, 152
411483.3.peg.801.site.79, 2, 152, 154
411483.3.peg.801.site.80, 3, 152, 155
411483.3.peg.801.site.81, 0, 155, 155
411483.3.peg.801.site.82, 1, 153, 154
411483.3.peg.801.site.83, 1, 154, 155
411483.3.peg.801.site.84, 2, 154, 156
411483.3.peg.801.site.85, 0, 154, 154
411483.3.peg.801.site.86, 0, 153, 153
411483.3.peg.801.site.87, 3, 154, 157
411483.3.peg.801.site.88, 6, 147, 153
411483.3.peg.802.site.1, 2, 152, 154
411483.3.peg.802.site.2, 0, 152, 152
411483.3.peg.802.site.3, 1, 155, 156
411483.3.peg.803.site.1, 1, 155, 156
411483.3.peg.803.site.2, 0, 153, 153
411483.3.peg.803.site.3, 0, 155, 155
411483.3.peg.803.site.4, 3, 153, 156
411483.3.peg.803.site.5, 1, 154, 155
411483.3.peg.803.site.6, 1, 150, 151
411483.3.peg.803.site.7, 1, 153, 154
411483.3.peg.803.site.8, 1, 153, 154
411483.3.peg.803.site.9, 3, 154, 157
411483.3.peg.803.site.10, 2, 155, 157
411483.3.peg.803.site.11, 0, 154, 154
411483.3.peg.803.site.12, 0, 155, 155
411483.3.peg.803.site.13, 1, 155, 156
411483.3.peg.803.site.14, 9, 152, 161
411483.3.peg.803.site.15, 4, 146, 150
411483.3.peg.803.site.16, 2, 152, 154
411483.3.peg.803.site.17, 1, 152, 153
411483.3.peg.803.site.18, 5, 147, 152
411483.3.peg.803.site.19, 1, 148, 149
411483.3.peg.803.site.20, 1, 150, 151
411483.3.peg.803.site.21, 90, 134, 224
411483.3.peg.803.site.22, 1, 145, 146
411483.3.peg.803.site.23, 1, 152, 153
411483.3.peg.803.site.24, 1, 149, 150
411483.3.peg.803.site.25, 0, 151, 151
411483.3.peg.803.site.26, 3, 148, 151
411483.3.peg.803.site.27, 2, 153, 155
411483.3.peg.803.site.28, 1, 153, 154
411483.3.peg.803.site.29, 2, 153, 155
411483.3.peg.803.site.30, 0, 152, 152
411483.3.peg.803.site.31, 80, 145, 225
411483.3.peg.803.site.32, 12, 151, 163
411483.3.peg.803.site.33, 4, 152, 156
411483.3.peg.803.site.34, 5, 154, 159
411483.3.peg.803.site.35, 1, 153, 154
411483.3.peg.803.site.36, 1, 153, 154
411483.3.peg.803.site.37, 1, 154, 155
411483.3.peg.803.site.38, 1, 152, 153
411483.3.peg.803.site.39, 2, 154, 156
411483.3.peg.803.site.40, 1, 153, 154
411483.3.peg.803.site.41, 42, 148, 190
411483.3.peg.803.site.42, 2, 150, 152
411483.3.peg.803.site.43, 0, 151, 151
411483.3.peg.803.site.44, 139, 149, 288
411483.3.peg.803.site.45, 56, 140, 196
411483.3.peg.803.site.46, 64, 143, 207
411483.3.peg.808.site.1, 3, 154, 157
411483.3.peg.808.site.2, 5, 154, 159
411483.3.peg.808.site.3, 7, 152, 159
411483.3.peg.808.site.4, 4, 150, 154
411483.3.peg.808.site.5, 4, 151, 155
411483.3.peg.808.site.6, 5, 151, 156
411483.3.peg.808.site.7, 0, 151, 151
411483.3.peg.808.site.8, 7, 149, 156
411483.3.peg.808.site.9, 30, 150, 180
411483.3.peg.808.site.10, 4, 152, 156
411483.3.peg.808.site.11, 3, 155, 158
411483.3.peg.808.site.12, 1, 152, 153
411483.3.peg.808.site.13, 2, 149, 151
411483.3.peg.808.site.14, 2, 152, 154
411483.3.peg.808.site.15, 14, 152, 166
411483.3.peg.808.site.16, 2, 155, 157
411483.3.peg.808.site.17, 2, 155, 157
411483.3.peg.808.site.18, 0, 153, 153
411483.3.peg.808.site.19, 2, 154, 156
411483.3.peg.808.site.20, 4, 150, 154
411483.3.peg.808.site.21, 1, 153, 154
411483.3.peg.808.site.22, 5, 150, 155
411483.3.peg.808.site.23, 53, 141, 194
411483.3.peg.808.site.24, 1, 151, 152
411483.3.peg.808.site.25, 139, 147, 286
411483.3.peg.808.site.26, 2, 147, 149
411483.3.peg.808.site.27, 4, 147, 151
411483.3.peg.808.site.28, 41, 141, 182
411483.3.peg.808.site.29, 3, 147, 150
411483.3.peg.808.site.30, 4, 147, 151
411483.3.peg.808.site.31, 4, 145, 149
411483.3.peg.808.site.32, 8, 149, 157
411483.3.peg.808.site.33, 16, 142, 158
411483.3.peg.808.site.34, 1, 146, 147
411483.3.peg.808.site.35, 4, 144, 148
411483.3.peg.808.site.36, 1, 139, 140
411483.3.peg.808.site.37, 2, 135, 137
411483.3.peg.808.site.38, 6, 137, 143
411483.3.peg.808.site.39, 0, 142, 142
411483.3.peg.808.site.40, 11, 140, 151
411483.3.peg.808.site.41, 9, 139, 148
411483.3.peg.808.site.42, 12, 143, 155
411483.3.peg.808.site.43, 8, 140, 148
411483.3.peg.808.site.44, 1, 135, 136
411483.3.peg.808.site.45, 1, 135, 136
411483.3.peg.808.site.46, 52, 134, 186
411483.3.peg.808.site.47, 2, 133, 135
411483.3.peg.808.site.48, 13, 120, 133
411483.3.peg.808.site.49, 31, 112, 143
411483.3.peg.808.site.50, 1, 111, 112
411483.3.peg.808.site.51, 10, 110, 120
411483.3.peg.808.site.52, 1, 117, 118
411483.3.peg.808.site.53, 3, 125, 128
411483.3.peg.808.site.54, 1, 126, 127
411483.3.peg.808.site.55, 7, 122, 129
411483.3.peg.808.site.56, 1, 128, 129
411483.3.peg.808.site.57, 0, 127, 127
411483.3.peg.808.site.58, 1, 125, 126
411483.3.peg.808.site.59, 2, 114, 116
411483.3.peg.808.site.60, 3, 128, 131
411483.3.peg.808.site.61, 136, 138, 274
411483.3.peg.808.site.62, 3, 139, 142
411483.3.peg.808.site.63, 1, 139, 140
411483.3.peg.808.site.64, 1, 137, 138
411483.3.peg.808.site.65, 2, 135, 137
411483.3.peg.808.site.66, 11, 141, 152
411483.3.peg.808.site.67, 1, 149, 150
411483.3.peg.808.site.68, 1, 154, 155
411483.3.peg.808.site.69, 0, 152, 152
411483.3.peg.808.site.70, 5, 144, 149
411483.3.peg.808.site.71, 1, 148, 149
411483.3.peg.808.site.72, 1, 143, 144
411483.3.peg.808.site.73, 1, 142, 143
411483.3.peg.808.site.74, 1, 124, 125
411483.3.peg.808.site.75, 0, 134, 134
411483.3.peg.808.site.76, 142, 142, 284
411483.3.peg.808.site.77, 3, 153, 156
411483.3.peg.808.site.78, 1, 152, 153
411483.3.peg.808.site.79, 68, 144, 212
411483.3.peg.808.site.80, 62, 145, 207
411483.3.peg.808.site.81, 0, 150, 150
411483.3.peg.809.site.1, 1, 150, 151
411483.3.peg.809.site.2, 0, 149, 149
411483.3.peg.809.site.3, 0, 144, 144
411483.3.peg.809.site.4, 57, 141, 198
411483.3.peg.809.site.5, 3, 148, 151
411483.3.peg.809.site.6, 14, 145, 159
411483.3.peg.809.site.7, 3, 149, 152
411483.3.peg.809.site.8, 3, 148, 151
411483.3.peg.809.site.9, 1, 150, 151
411483.3.peg.809.site.10, 10, 146, 156
411483.3.peg.809.site.11, 4, 147, 151
411483.3.peg.809.site.12, 1, 149, 150
411483.3.peg.809.site.13, 4, 146, 150
411483.3.peg.809.site.14, 0, 153, 153
411483.3.peg.809.site.15, 3, 152, 155
411483.3.peg.809.site.16, 4, 150, 154
411483.3.peg.809.site.17, 2, 154, 156
411483.3.peg.809.site.18, 2, 154, 156
411483.3.peg.809.site.19, 2, 153, 155
411483.3.peg.809.site.20, 23, 148, 171
411483.3.peg.809.site.21, 1, 150, 151
411483.3.peg.809.site.22, 7, 146, 153
411483.3.peg.809.site.23, 1, 145, 146
411483.3.peg.809.site.24, 3, 151, 154
411483.3.peg.809.site.25, 5, 147, 152
411483.3.peg.809.site.26, 2, 151, 153
411483.3.peg.809.site.27, 0, 150, 150
411483.3.peg.809.site.28, 10, 151, 161
411483.3.peg.809.site.29, 1, 148, 149
411483.3.peg.809.site.30, 7, 150, 157
411483.3.peg.809.site.31, 3, 152, 155
411483.3.peg.809.site.32, 9, 148, 157
411483.3.peg.809.site.33, 2, 140, 142
411483.3.peg.809.site.34, 11, 147, 158
411483.3.peg.809.site.35, 11, 149, 160
411483.3.peg.809.site.36, 1, 153, 154
411483.3.peg.1254.site.1, 4, 151, 155
411483.3.peg.1254.site.2, 1, 153, 154
411483.3.peg.1254.site.3, 5, 149, 154
411483.3.peg.1254.site.4, 2, 146, 148
411483.3.peg.1254.site.5, 4, 131, 135
411483.3.peg.1254.site.6, 3, 139, 142
411483.3.peg.1254.site.7, 0, 135, 135
411483.3.peg.1254.site.8, 1, 139, 140
411483.3.peg.1254.site.9, 1, 148, 149
411483.3.peg.1254.site.10, 4, 148, 152
411483.3.peg.1254.site.11, 0, 148, 148
411483.3.peg.1254.site.12, 1, 148, 149
411483.3.peg.1254.site.13, 6, 142, 148
411483.3.peg.1254.site.14, 2, 146, 148
411483.3.peg.1254.site.15, 1, 148, 149
411483.3.peg.1254.site.16, 1, 142, 143
411483.3.peg.1254.site.17, 1, 145, 146
411483.3.peg.1254.site.18, 0, 144, 144
411483.3.peg.1254.site.19, 1, 150, 151
411483.3.peg.1254.site.20, 1, 151, 152
411483.3.peg.1254.site.21, 4, 144, 148
411483.3.peg.1254.site.22, 0, 147, 147
411483.3.peg.1254.site.23, 0, 149, 149
411483.3.peg.1254.site.24, 0, 144, 144
411483.3.peg.1254.site.25, 8, 135, 143
411483.3.peg.1254.site.26, 5, 138, 143
411483.3.peg.1254.site.27, 1, 140, 141
411483.3.peg.1254.site.28, 7, 125, 132
411483.3.peg.1254.site.29, 9, 141, 150
411483.3.peg.1254.site.30, 1, 147, 148
411483.3.peg.1254.site.31, 19, 146, 165
411483.3.peg.1254.site.32, 3, 149, 152
411483.3.peg.1254.site.33, 1, 149, 150
411483.3.peg.1254.site.34, 61, 139, 200
411483.3.peg.1254.site.35, 3, 150, 153
411483.3.peg.1254.site.36, 4, 148, 152
411483.3.peg.1254.site.37, 3, 150, 153
411483.3.peg.1254.site.38, 1, 150, 151
411483.3.peg.1254.site.39, 3, 150, 153
411483.3.peg.1254.site.40, 19, 142, 161
411483.3.peg.1254.site.41, 1, 151, 152
411483.3.peg.1254.site.42, 1, 150, 151
411483.3.peg.1254.site.43, 0, 149, 149
411483.3.peg.1254.site.44, 4, 151, 155
411483.3.peg.1254.site.45, 18, 142, 160
411483.3.peg.1254.site.46, 3, 150, 153
411483.3.peg.1254.site.47, 1, 152, 153
411483.3.peg.1254.site.48, 50, 146, 196
411483.3.peg.1254.site.49, 9, 152, 161
411483.3.peg.1254.site.50, 2, 151, 153
411483.3.peg.1254.site.51, 0, 151, 151
411483.3.peg.1254.site.52, 4, 150, 154
411483.3.peg.1254.site.53, 13, 152, 165
411483.3.peg.1254.site.54, 5, 154, 159
411483.3.peg.1254.site.55, 14, 151, 165
411483.3.peg.1254.site.56, 1, 154, 155
411483.3.peg.1254.site.57, 142, 151, 293
411483.3.peg.1254.site.58, 7, 151, 158
411483.3.peg.1254.site.59, 5, 153, 158
411483.3.peg.1254.site.60, 4, 149, 153
411483.3.peg.1254.site.61, 17, 145, 162
411483.3.peg.1254.site.62, 3, 149, 152
411483.3.peg.1254.site.63, 1, 154, 155
