site, alts, refs, total
537012.5.peg.3108.site.126, 2, 134, 136
537012.5.peg.3108.site.127, 0, 133, 133
537012.5.peg.3108.site.128, 2, 131, 133
537012.5.peg.3108.site.129, 3, 134, 137
537012.5.peg.3108.site.130, 1, 134, 135
537012.5.peg.3108.site.131, 7, 134, 141
537012.5.peg.3108.site.132, 12, 133, 145
537012.5.peg.3108.site.133, 29, 132, 161
537012.5.peg.3108.site.134, 2, 134, 136
537012.5.peg.3108.site.135, 1, 134, 135
537012.5.peg.3108.site.136, 7, 131, 138
537012.5.peg.3109.site.1, 11, 132, 143
537012.5.peg.3109.site.2, 3, 134, 137
537012.5.peg.3109.site.3, 7, 133, 140
537012.5.peg.3109.site.4, 2, 133, 135
537012.5.peg.3109.site.5, 1, 134, 135
537012.5.peg.3109.site.6, 2, 134, 136
537012.5.peg.3109.site.7, 1, 133, 134
537012.5.peg.3109.site.8, 1, 133, 134
537012.5.peg.3109.site.9, 43, 131, 174
537012.5.peg.3109.site.10, 2, 133, 135
537012.5.peg.3109.site.11, 1, 134, 135
537012.5.peg.3109.site.12, 5, 134, 139
537012.5.peg.3109.site.13, 62, 132, 194
537012.5.peg.3109.site.14, 5, 134, 139
537012.5.peg.3109.site.15, 3, 134, 137
537012.5.peg.3109.site.16, 3, 134, 137
537012.5.peg.3109.site.17, 31, 133, 164
537012.5.peg.3109.site.18, 8, 134, 142
537012.5.peg.3109.site.19, 1, 134, 135
537012.5.peg.3109.site.20, 9, 134, 143
537012.5.peg.3109.site.21, 0, 134, 134
537012.5.peg.3109.site.22, 2, 134, 136
537012.5.peg.3109.site.23, 6, 134, 140
537012.5.peg.3109.site.24, 5, 132, 137
537012.5.peg.3109.site.25, 0, 125, 125
537012.5.peg.3109.site.26, 0, 126, 126
537012.5.peg.3109.site.27, 59, 131, 190
537012.5.peg.3109.site.28, 91, 129, 220
537012.5.peg.3109.site.29, 101, 127, 228
537012.5.peg.3109.site.30, 28, 123, 151
537012.5.peg.3109.site.31, 2, 123, 125
537012.5.peg.3109.site.32, 9, 122, 131
537012.5.peg.3109.site.33, 8, 134, 142
537012.5.peg.3109.site.34, 3, 133, 136
537012.5.peg.3109.site.35, 0, 134, 134
537012.5.peg.3109.site.36, 12, 134, 146
537012.5.peg.3109.site.37, 23, 134, 157
537012.5.peg.3109.site.38, 3, 134, 137
537012.5.peg.3109.site.39, 24, 134, 158
537012.5.peg.3109.site.40, 1, 134, 135
537012.5.peg.3109.site.41, 1, 134, 135
537012.5.peg.3109.site.42, 4, 132, 136
537012.5.peg.3109.site.43, 86, 131, 217
537012.5.peg.3109.site.44, 31, 134, 165
537012.5.peg.3109.site.45, 5, 133, 138
537012.5.peg.3109.site.46, 131, 134, 265
537012.5.peg.3109.site.47, 123, 133, 256
537012.5.peg.3109.site.48, 4, 133, 137
537012.5.peg.3109.site.49, 7, 134, 141
537012.5.peg.3109.site.50, 18, 133, 151
537012.5.peg.3109.site.51, 1, 134, 135
537012.5.peg.4585.site.1, 2, 130, 132
537012.5.peg.4585.site.2, 2, 130, 132
537012.5.peg.4585.site.3, 1, 130, 131
537012.5.peg.4585.site.4, 3, 131, 134
537012.5.peg.4585.site.5, 8, 131, 139
537012.5.peg.4585.site.6, 10, 129, 139
537012.5.peg.4585.site.7, 5, 129, 134
537012.5.peg.4585.site.8, 2, 131, 133
537012.5.peg.4585.site.9, 3, 128, 131
537012.5.peg.4585.site.10, 1, 128, 129
537012.5.peg.4585.site.11, 4, 128, 132
537012.5.peg.4585.site.12, 3, 128, 131
537012.5.peg.4585.site.13, 6, 130, 136
537012.5.peg.4585.site.14, 30, 130, 160
537012.5.peg.4585.site.15, 1, 132, 133
537012.5.peg.4585.site.16, 1, 132, 133
537012.5.peg.4585.site.17, 2, 132, 134
537012.5.peg.4585.site.18, 1, 130, 131
537012.5.peg.4585.site.19, 2, 130, 132
537012.5.peg.4585.site.20, 3, 130, 133
537012.5.peg.4585.site.21, 1, 130, 131
537012.5.peg.4585.site.22, 6, 132, 138
537012.5.peg.4585.site.23, 7, 129, 136
537012.5.peg.4585.site.24, 7, 130, 137
537012.5.peg.4585.site.25, 1, 131, 132
537012.5.peg.4585.site.26, 9, 127, 136
537012.5.peg.4585.site.27, 1, 125, 126
537012.5.peg.4585.site.28, 0, 119, 119
537012.5.peg.4585.site.29, 7, 117, 124
537012.5.peg.4585.site.30, 67, 116, 183
537012.5.peg.4585.site.31, 19, 118, 137
537012.5.peg.4585.site.32, 0, 122, 122
537012.5.peg.4585.site.33, 0, 120, 120
537012.5.peg.4585.site.34, 0, 122, 122
537012.5.peg.4585.site.35, 0, 126, 126
537012.5.peg.4585.site.36, 0, 124, 124
537012.5.peg.4585.site.37, 0, 126, 126
537012.5.peg.4585.site.38, 0, 130, 130
537012.5.peg.4585.site.39, 3, 130, 133
537012.5.peg.4585.site.40, 16, 131, 147
537012.5.peg.4585.site.41, 2, 127, 129
537012.5.peg.4585.site.42, 7, 131, 138
537012.5.peg.4585.site.43, 3, 131, 134
537012.5.peg.4585.site.44, 9, 130, 139
537012.5.peg.4585.site.45, 2, 131, 133
537012.5.peg.4584.site.1, 8, 114, 122
537012.5.peg.4584.site.2, 1, 112, 113
537012.5.peg.4584.site.3, 0, 109, 109
537012.5.peg.4584.site.4, 4, 103, 107
537012.5.peg.4584.site.5, 9, 128, 137
537012.5.peg.4584.site.6, 7, 130, 137
537012.5.peg.4584.site.7, 10, 129, 139
537012.5.peg.4586.site.1, 1, 128, 129
537012.5.peg.4586.site.2, 0, 130, 130
537012.5.peg.4586.site.3, 0, 130, 130
537012.5.peg.4586.site.4, 1, 126, 127
537012.5.peg.4586.site.5, 9, 127, 136
537012.5.peg.4586.site.6, 1, 134, 135
537012.5.peg.4586.site.7, 4, 132, 136
537012.5.peg.4586.site.8, 0, 134, 134
537012.5.peg.4586.site.9, 0, 134, 134
537012.5.peg.4586.site.10, 9, 132, 141
537012.5.peg.4586.site.11, 10, 132, 142
537012.5.peg.4586.site.12, 0, 133, 133
537012.5.peg.4586.site.13, 1, 132, 133
537012.5.peg.4586.site.14, 0, 128, 128
537012.5.peg.4586.site.15, 1, 131, 132
537012.5.peg.4586.site.16, 5, 129, 134
537012.5.peg.4586.site.17, 1, 129, 130
537012.5.peg.4586.site.18, 1, 129, 130
537012.5.peg.4586.site.19, 1, 129, 130
537012.5.peg.4586.site.20, 1, 129, 130
537012.5.peg.4586.site.21, 1, 128, 129
537012.5.peg.4586.site.22, 0, 127, 127
537012.5.peg.4586.site.23, 0, 129, 129
537012.5.peg.4586.site.24, 1, 130, 131
537012.5.peg.4586.site.25, 0, 130, 130
537012.5.peg.4586.site.26, 7, 130, 137
537012.5.peg.4586.site.27, 2, 131, 133
537012.5.peg.4586.site.28, 9, 130, 139
537012.5.peg.4586.site.29, 2, 130, 132
537012.5.peg.4586.site.30, 1, 131, 132
537012.5.peg.4586.site.31, 1, 131, 132
537012.5.peg.4586.site.32, 0, 128, 128
537012.5.peg.4586.site.33, 81, 130, 211
537012.5.peg.4586.site.34, 4, 130, 134
537012.5.peg.4586.site.35, 1, 129, 130
537012.5.peg.4586.site.36, 29, 129, 158
537012.5.peg.4586.site.37, 33, 129, 162
537012.5.peg.4586.site.38, 0, 129, 129
537012.5.peg.4586.site.39, 8, 129, 137
537012.5.peg.4586.site.40, 7, 128, 135
537012.5.peg.4586.site.41, 0, 128, 128
537012.5.peg.4586.site.42, 0, 128, 128
537012.5.peg.4581.site.1, 1, 130, 131
537012.5.peg.4581.site.2, 1, 129, 130
537012.5.peg.4581.site.3, 0, 132, 132
537012.5.peg.4581.site.4, 1, 126, 127
537012.5.peg.4581.site.5, 1, 128, 129
537012.5.peg.4581.site.6, 0, 128, 128
537012.5.peg.4581.site.7, 2, 130, 132
537012.5.peg.4581.site.8, 2, 131, 133
537012.5.peg.4581.site.9, 8, 132, 140
537012.5.peg.4581.site.10, 0, 133, 133
537012.5.peg.4581.site.11, 1, 130, 131
537012.5.peg.4581.site.12, 3, 133, 136
537012.5.peg.4581.site.13, 0, 133, 133
537012.5.peg.4581.site.14, 3, 131, 134
537012.5.peg.4581.site.15, 3, 131, 134
537012.5.peg.4581.site.16, 4, 131, 135
537012.5.peg.4581.site.17, 116, 133, 249
537012.5.peg.4581.site.18, 1, 134, 135
537012.5.peg.4581.site.19, 11, 131, 142
537012.5.peg.4581.site.20, 1, 133, 134
537012.5.peg.4581.site.21, 1, 134, 135
537012.5.peg.4581.site.22, 0, 134, 134
537012.5.peg.4581.site.23, 1, 134, 135
537012.5.peg.4581.site.24, 4, 134, 138
537012.5.peg.4581.site.25, 7, 133, 140
537012.5.peg.4581.site.26, 11, 131, 142
537012.5.peg.4581.site.27, 2, 134, 136
537012.5.peg.4581.site.28, 10, 128, 138
537012.5.peg.4581.site.29, 10, 128, 138
537012.5.peg.4581.site.30, 8, 132, 140
537012.5.peg.4581.site.31, 1, 134, 135
537012.5.peg.4581.site.32, 0, 133, 133
537012.5.peg.4581.site.33, 1, 134, 135
537012.5.peg.4581.site.34, 0, 133, 133
537012.5.peg.4581.site.35, 5, 133, 138
537012.5.peg.4581.site.36, 4, 133, 137
537012.5.peg.4581.site.37, 10, 133, 143
537012.5.peg.4581.site.38, 2, 131, 133
537012.5.peg.4581.site.39, 39, 132, 171
537012.5.peg.4581.site.40, 1, 130, 131
537012.5.peg.4581.site.41, 10, 130, 140
537012.5.peg.4581.site.42, 3, 131, 134
537012.5.peg.4580.site.1, 7, 61, 68
537012.5.peg.4580.site.2, 10, 60, 70
537012.5.peg.4580.site.3, 10, 60, 70
537012.5.peg.4580.site.4, 6, 63, 69
537012.5.peg.4580.site.5, 2, 62, 64
537012.5.peg.4580.site.6, 1, 60, 61
537012.5.peg.4580.site.7, 6, 60, 66
537012.5.peg.4580.site.8, 5, 58, 63
537012.5.peg.4580.site.9, 1, 60, 61
537012.5.peg.4580.site.10, 1, 60, 61
537012.5.peg.4580.site.11, 1, 60, 61
537012.5.peg.4580.site.12, 7, 60, 67
537012.5.peg.4580.site.13, 8, 67, 75
537012.5.peg.4580.site.14, 13, 66, 79
537012.5.peg.4580.site.15, 21, 66, 87
537012.5.peg.4580.site.16, 3, 66, 69
537012.5.peg.4580.site.17, 7, 65, 72
537012.5.peg.4580.site.18, 4, 63, 67
537012.5.peg.4580.site.19, 3, 62, 65
537012.5.peg.4580.site.20, 4, 63, 67
537012.5.peg.4580.site.21, 2, 68, 70
537012.5.peg.4580.site.22, 2, 108, 110
537012.5.peg.4580.site.23, 1, 104, 105
537012.5.peg.4580.site.24, 1, 116, 117
537012.5.peg.4580.site.25, 3, 125, 128
537012.5.peg.4580.site.26, 9, 119, 128
537012.5.peg.4580.site.27, 0, 124, 124
537012.5.peg.4580.site.28, 3, 125, 128
537012.5.peg.4580.site.29, 10, 126, 136
537012.5.peg.4580.site.30, 6, 131, 137
537012.5.peg.4583.site.1, 3, 129, 132
537012.5.peg.4583.site.2, 15, 131, 146
537012.5.peg.4583.site.3, 17, 130, 147
537012.5.peg.4583.site.4, 1, 127, 128
537012.5.peg.4583.site.5, 0, 119, 119
537012.5.peg.4583.site.6, 1, 117, 118
537012.5.peg.4583.site.7, 3, 119, 122
537012.5.peg.4583.site.8, 24, 118, 142
537012.5.peg.4583.site.9, 1, 122, 123
537012.5.peg.4583.site.10, 27, 123, 150
537012.5.peg.4583.site.11, 0, 124, 124
537012.5.peg.4583.site.12, 9, 122, 131
537012.5.peg.4583.site.13, 9, 122, 131
537012.5.peg.4583.site.14, 1, 124, 125
537012.5.peg.4583.site.15, 3, 126, 129
537012.5.peg.4583.site.16, 2, 127, 129
537012.5.peg.4583.site.17, 4, 128, 132
537012.5.peg.4583.site.18, 8, 125, 133
537012.5.peg.4583.site.19, 2, 128, 130
537012.5.peg.4583.site.20, 0, 125, 125
537012.5.peg.4582.site.1, 3, 129, 132
537012.5.peg.4582.site.2, 1, 129, 130
537012.5.peg.4582.site.3, 1, 128, 129
537012.5.peg.4582.site.4, 3, 131, 134
537012.5.peg.4582.site.5, 1, 132, 133
537012.5.peg.4589.site.1, 0, 129, 129
537012.5.peg.4589.site.2, 0, 130, 130
537012.5.peg.4589.site.3, 2, 128, 130
537012.5.peg.4589.site.4, 0, 127, 127
537012.5.peg.4589.site.5, 119, 127, 246
537012.5.peg.4589.site.6, 0, 128, 128
537012.5.peg.4589.site.7, 6, 129, 135
537012.5.peg.4589.site.8, 4, 129, 133
537012.5.peg.4589.site.9, 7, 129, 136
537012.5.peg.4589.site.10, 6, 129, 135
537012.5.peg.4589.site.11, 6, 128, 134
537012.5.peg.4589.site.12, 10, 129, 139
537012.5.peg.4589.site.13, 10, 129, 139
537012.5.peg.4589.site.14, 11, 128, 139
537012.5.peg.4589.site.15, 0, 129, 129
537012.5.peg.4589.site.16, 7, 127, 134
537012.5.peg.4589.site.17, 5, 128, 133
537012.5.peg.4589.site.18, 7, 129, 136
537012.5.peg.4589.site.19, 7, 128, 135
537012.5.peg.4589.site.20, 7, 126, 133
537012.5.peg.4589.site.21, 1, 128, 129
537012.5.peg.4589.site.22, 17, 130, 147
537012.5.peg.4589.site.23, 1, 131, 132
537012.5.peg.4589.site.24, 2, 128, 130
537012.5.peg.4589.site.25, 34, 130, 164
537012.5.peg.4589.site.26, 10, 127, 137
537012.5.peg.4589.site.27, 2, 128, 130
537012.5.peg.4589.site.28, 2, 127, 129
537012.5.peg.4589.site.29, 0, 130, 130
537012.5.peg.3078.site.1, 7, 129, 136
537012.5.peg.3078.site.2, 32, 129, 161
537012.5.peg.3078.site.3, 53, 128, 181
537012.5.peg.3078.site.4, 6, 128, 134
537012.5.peg.3078.site.5, 7, 128, 135
537012.5.peg.3078.site.6, 115, 128, 243
537012.5.peg.3078.site.7, 63, 126, 189
537012.5.peg.3078.site.8, 9, 128, 137
537012.5.peg.3078.site.9, 21, 128, 149
537012.5.peg.3078.site.10, 3, 129, 132
537012.5.peg.3078.site.11, 3, 129, 132
537012.5.peg.3078.site.12, 50, 129, 179
537012.5.peg.3078.site.13, 0, 129, 129
537012.5.peg.3078.site.14, 7, 129, 136
537012.5.peg.3078.site.15, 2, 128, 130
537012.5.peg.3078.site.16, 47, 126, 173
537012.5.peg.3078.site.17, 1, 130, 131
537012.5.peg.3078.site.18, 6, 128, 134
537012.5.peg.3078.site.19, 10, 128, 138
537012.5.peg.3078.site.20, 7, 128, 135
537012.5.peg.3078.site.21, 1, 128, 129
537012.5.peg.3078.site.22, 35, 127, 162
537012.5.peg.3078.site.23, 7, 127, 134
537012.5.peg.3078.site.24, 16, 128, 144
537012.5.peg.3078.site.25, 1, 127, 128
537012.5.peg.3078.site.26, 104, 128, 232
537012.5.peg.3078.site.27, 7, 128, 135
537012.5.peg.3078.site.28, 24, 128, 152
537012.5.peg.3078.site.29, 7, 128, 135
537012.5.peg.3078.site.30, 9, 128, 137
537012.5.peg.3078.site.31, 2, 128, 130
537012.5.peg.3078.site.32, 64, 128, 192
537012.5.peg.3078.site.33, 7, 129, 136
537012.5.peg.3078.site.34, 21, 128, 149
537012.5.peg.3078.site.35, 6, 128, 134
537012.5.peg.3078.site.36, 32, 128, 160
537012.5.peg.3078.site.37, 7, 128, 135
537012.5.peg.3078.site.38, 3, 128, 131
537012.5.peg.3078.site.39, 6, 126, 132
537012.5.peg.3078.site.40, 16, 125, 141
537012.5.peg.3078.site.41, 6, 124, 130
537012.5.peg.3078.site.42, 68, 121, 189
537012.5.peg.3078.site.43, 3, 124, 127
537012.5.peg.3078.site.44, 21, 127, 148
537012.5.peg.3071.site.1, 1, 121, 122
537012.5.peg.3071.site.2, 2, 125, 127
537012.5.peg.3071.site.3, 3, 123, 126
537012.5.peg.3071.site.4, 3, 123, 126
537012.5.peg.3071.site.5, 11, 123, 134
537012.5.peg.3071.site.6, 4, 124, 128
537012.5.peg.3071.site.7, 2, 128, 130
537012.5.peg.3071.site.8, 116, 129, 245
537012.5.peg.3071.site.9, 9, 126, 135
537012.5.peg.3071.site.10, 8, 126, 134
537012.5.peg.3071.site.11, 8, 123, 131
537012.5.peg.3071.site.12, 14, 123, 137
537012.5.peg.3071.site.13, 11, 122, 133
537012.5.peg.3071.site.14, 3, 113, 116
537012.5.peg.3071.site.15, 17, 111, 128
537012.5.peg.3071.site.16, 13, 107, 120
537012.5.peg.3071.site.17, 11, 119, 130
537012.5.peg.3071.site.18, 11, 123, 134
537012.5.peg.3071.site.19, 4, 126, 130
537012.5.peg.3071.site.20, 92, 125, 217
537012.5.peg.3071.site.21, 37, 123, 160
537012.5.peg.3071.site.22, 47, 125, 172
537012.5.peg.3071.site.23, 4, 123, 127
537012.5.peg.3071.site.24, 38, 124, 162
537012.5.peg.3071.site.25, 34, 121, 155
537012.5.peg.3071.site.26, 2, 122, 124
537012.5.peg.3071.site.27, 2, 122, 124
537012.5.peg.3071.site.28, 2, 126, 128
537012.5.peg.3071.site.29, 4, 123, 127
537012.5.peg.3071.site.30, 2, 124, 126
537012.5.peg.3072.site.1, 10, 124, 134
537012.5.peg.3072.site.2, 0, 123, 123
537012.5.peg.3072.site.3, 3, 124, 127
537012.5.peg.3072.site.4, 3, 123, 126
537012.5.peg.3072.site.5, 0, 128, 128
537012.5.peg.3072.site.6, 31, 128, 159
537012.5.peg.3072.site.7, 1, 125, 126
537012.5.peg.3072.site.8, 27, 124, 151
537012.5.peg.3072.site.9, 4, 126, 130
537012.5.peg.3072.site.10, 64, 125, 189
537012.5.peg.3072.site.11, 28, 126, 154
537012.5.peg.3072.site.12, 28, 126, 154
537012.5.peg.3072.site.13, 5, 123, 128
537012.5.peg.3072.site.14, 32, 127, 159
537012.5.peg.3072.site.15, 1, 126, 127
537012.5.peg.3072.site.16, 1, 126, 127
537012.5.peg.3072.site.17, 82, 126, 208
537012.5.peg.3072.site.18, 3, 123, 126
537012.5.peg.3072.site.19, 1, 122, 123
537012.5.peg.3072.site.20, 0, 124, 124
537012.5.peg.3072.site.21, 24, 125, 149
537012.5.peg.3072.site.22, 7, 123, 130
537012.5.peg.3072.site.23, 9, 124, 133
537012.5.peg.3072.site.24, 4, 125, 129
537012.5.peg.3072.site.25, 4, 126, 130
537012.5.peg.3072.site.26, 4, 125, 129
537012.5.peg.3072.site.27, 123, 125, 248
537012.5.peg.3072.site.28, 0, 124, 124
537012.5.peg.3072.site.29, 4, 125, 129
537012.5.peg.3072.site.30, 32, 123, 155
537012.5.peg.3072.site.31, 0, 126, 126
537012.5.peg.3072.site.32, 4, 126, 130
537012.5.peg.3072.site.33, 4, 126, 130
537012.5.peg.3072.site.34, 15, 122, 137
537012.5.peg.3072.site.35, 0, 124, 124
537012.5.peg.3072.site.36, 2, 126, 128
537012.5.peg.3072.site.37, 0, 126, 126
537012.5.peg.3072.site.38, 3, 125, 128
537012.5.peg.3072.site.39, 5, 125, 130
537012.5.peg.3072.site.40, 2, 126, 128
537012.5.peg.3072.site.41, 124, 126, 250
537012.5.peg.3072.site.42, 28, 126, 154
537012.5.peg.3072.site.43, 3, 128, 131
537012.5.peg.3072.site.44, 3, 125, 128
537012.5.peg.3072.site.45, 3, 97, 100
537012.5.peg.3072.site.46, 0, 93, 93
537012.5.peg.3072.site.47, 2, 84, 86
537012.5.peg.3072.site.48, 0, 83, 83
537012.5.peg.3072.site.49, 44, 90, 134
537012.5.peg.3072.site.50, 5, 93, 98
537012.5.peg.3072.site.51, 38, 91, 129
537012.5.peg.3072.site.52, 12, 96, 108
537012.5.peg.3072.site.53, 41, 87, 128
537012.5.peg.3072.site.54, 24, 89, 113
537012.5.peg.3072.site.55, 15, 88, 103
537012.5.peg.3072.site.56, 3, 89, 92
537012.5.peg.3072.site.57, 2, 88, 90
537012.5.peg.3072.site.58, 12, 90, 102
537012.5.peg.3072.site.59, 0, 86, 86
537012.5.peg.3072.site.60, 5, 76, 81
537012.5.peg.3072.site.61, 2, 79, 81
537012.5.peg.3072.site.62, 2, 77, 79
537012.5.peg.3072.site.63, 25, 77, 102
537012.5.peg.3072.site.64, 2, 78, 80
537012.5.peg.3072.site.65, 3, 78, 81
537012.5.peg.3072.site.66, 3, 79, 82
537012.5.peg.3072.site.67, 2, 82, 84
537012.5.peg.3072.site.68, 2, 86, 88
537012.5.peg.3072.site.69, 2, 86, 88
537012.5.peg.3072.site.70, 3, 97, 100
537012.5.peg.3072.site.71, 1, 94, 95
537012.5.peg.3072.site.72, 0, 86, 86
537012.5.peg.3072.site.73, 0, 93, 93
537012.5.peg.3072.site.74, 21, 101, 122
537012.5.peg.3072.site.75, 3, 103, 106
537012.5.peg.3072.site.76, 15, 103, 118
537012.5.peg.3072.site.77, 0, 106, 106
537012.5.peg.3072.site.78, 0, 113, 113
537012.5.peg.3072.site.79, 0, 113, 113
537012.5.peg.3072.site.80, 13, 127, 140
537012.5.peg.3072.site.81, 9, 128, 137
537012.5.peg.3072.site.82, 14, 129, 143
537012.5.peg.3072.site.83, 5, 127, 132
537012.5.peg.3072.site.84, 2, 123, 125
537012.5.peg.3072.site.85, 2, 122, 124
537012.5.peg.3072.site.86, 9, 130, 139
537012.5.peg.3072.site.87, 10, 130, 140
537012.5.peg.3072.site.88, 7, 133, 140
537012.5.peg.3072.site.89, 22, 132, 154
537012.5.peg.3072.site.90, 3, 131, 134
537012.5.peg.3072.site.91, 30, 123, 153
537012.5.peg.3072.site.92, 27, 124, 151
537012.5.peg.3072.site.93, 66, 124, 190
537012.5.peg.3072.site.94, 1, 125, 126
537012.5.peg.3072.site.95, 4, 124, 128
537012.5.peg.3072.site.96, 9, 124, 133
537012.5.peg.3072.site.97, 1, 126, 127
537012.5.peg.3072.site.98, 4, 124, 128
537012.5.peg.3072.site.99, 23, 124, 147
537012.5.peg.3072.site.100, 2, 124, 126
537012.5.peg.3072.site.101, 0, 114, 114
537012.5.peg.3072.site.102, 2, 83, 85
537012.5.peg.3072.site.103, 29, 75, 104
537012.5.peg.3072.site.104, 1, 71, 72
537012.5.peg.3072.site.105, 1, 70, 71
537012.5.peg.3072.site.106, 1, 76, 77
537012.5.peg.3072.site.107, 1, 78, 79
537012.5.peg.3072.site.108, 1, 96, 97
537012.5.peg.3072.site.109, 1, 95, 96
537012.5.peg.3072.site.110, 1, 96, 97
537012.5.peg.3072.site.111, 3, 94, 97
537012.5.peg.3072.site.112, 18, 92, 110
537012.5.peg.3072.site.113, 1, 93, 94
537012.5.peg.3072.site.114, 11, 87, 98
537012.5.peg.3072.site.115, 2, 77, 79
537012.5.peg.3072.site.116, 1, 74, 75
537012.5.peg.3072.site.117, 0, 70, 70
537012.5.peg.3072.site.118, 29, 68, 97
537012.5.peg.3072.site.119, 26, 69, 95
537012.5.peg.3072.site.120, 68, 70, 138
537012.5.peg.3075.site.1, 1, 122, 123
537012.5.peg.3075.site.2, 1, 122, 123
537012.5.peg.3075.site.3, 2, 121, 123
537012.5.peg.3075.site.4, 2, 122, 124
537012.5.peg.3075.site.5, 2, 124, 126
537012.5.peg.3075.site.6, 2, 125, 127
537012.5.peg.3075.site.7, 5, 126, 131
537012.5.peg.3075.site.8, 7, 128, 135
537012.5.peg.3075.site.9, 4, 128, 132
537012.5.peg.3075.site.10, 7, 129, 136
537012.5.peg.3075.site.11, 4, 129, 133
537012.5.peg.3075.site.12, 121, 129, 250
537012.5.peg.3075.site.13, 25, 129, 154
537012.5.peg.3075.site.14, 7, 129, 136
537012.5.peg.3076.site.1, 7, 128, 135
537012.5.peg.3076.site.2, 7, 129, 136
537012.5.peg.3076.site.3, 7, 129, 136
537012.5.peg.3076.site.4, 8, 128, 136
537012.5.peg.3076.site.5, 17, 129, 146
537012.5.peg.3076.site.6, 6, 127, 133
537012.5.peg.3076.site.7, 71, 126, 197
537012.5.peg.3076.site.8, 1, 127, 128
537012.5.peg.3076.site.9, 5, 125, 130
537012.5.peg.3076.site.10, 1, 129, 130
537012.5.peg.3076.site.11, 83, 128, 211
537012.5.peg.3076.site.12, 7, 129, 136
537012.5.peg.3076.site.13, 86, 128, 214
537012.5.peg.3076.site.14, 86, 128, 214
537012.5.peg.3076.site.15, 2, 123, 125
537012.5.peg.3076.site.16, 38, 123, 161
537012.5.peg.3076.site.17, 4, 125, 129
537012.5.peg.3076.site.18, 7, 128, 135
537012.5.peg.3076.site.19, 1, 127, 128
537012.5.peg.3076.site.20, 1, 127, 128
537012.5.peg.3076.site.21, 81, 127, 208
537012.5.peg.3076.site.22, 3, 128, 131
537012.5.peg.3076.site.23, 5, 127, 132
537012.5.peg.3076.site.24, 8, 127, 135
537012.5.peg.3076.site.25, 5, 126, 131
537012.5.peg.3076.site.26, 6, 128, 134
537012.5.peg.3076.site.27, 2, 125, 127
537012.5.peg.3076.site.28, 5, 127, 132
537012.5.peg.3076.site.29, 1, 127, 128
537012.5.peg.3076.site.30, 1, 128, 129
537012.5.peg.3076.site.31, 43, 128, 171
537012.5.peg.3076.site.32, 11, 129, 140
537012.5.peg.3076.site.33, 4, 128, 132
537012.5.peg.3076.site.34, 2, 128, 130
537012.5.peg.3076.site.35, 31, 129, 160
537012.5.peg.3076.site.36, 2, 129, 131
537012.5.peg.3076.site.37, 1, 129, 130
537012.5.peg.3076.site.38, 4, 129, 133
537012.5.peg.3076.site.39, 7, 129, 136
537012.5.peg.3076.site.40, 4, 128, 132
537012.5.peg.3076.site.41, 7, 128, 135
537012.5.peg.3076.site.42, 6, 128, 134
537012.5.peg.3076.site.43, 7, 129, 136
537012.5.peg.3076.site.44, 0, 129, 129
537012.5.peg.3076.site.45, 11, 128, 139
537012.5.peg.3077.site.1, 7, 129, 136
537012.5.peg.3077.site.2, 72, 128, 200
537012.5.peg.3077.site.3, 38, 129, 167
537012.5.peg.3077.site.4, 7, 129, 136
537012.5.peg.3077.site.5, 44, 128, 172
537012.5.peg.3077.site.6, 78, 129, 207
537012.5.peg.3077.site.7, 3, 129, 132
537012.5.peg.3077.site.8, 51, 128, 179
537012.5.peg.3077.site.9, 45, 127, 172
537012.5.peg.3077.site.10, 9, 128, 137
537012.5.peg.3077.site.11, 55, 125, 180
537012.5.peg.3077.site.12, 0, 126, 126
537012.5.peg.3077.site.13, 3, 128, 131
537012.5.peg.3077.site.14, 7, 128, 135
537012.5.peg.3077.site.15, 9, 129, 138
537012.5.peg.3077.site.16, 7, 129, 136
537012.5.peg.3077.site.17, 7, 128, 135
537012.5.peg.3077.site.18, 7, 128, 135
537012.5.peg.3077.site.19, 7, 128, 135
537012.5.peg.3077.site.20, 7, 129, 136
537012.5.peg.4075.site.1, 122, 133, 255
537012.5.peg.4075.site.2, 5, 132, 137
537012.5.peg.4075.site.3, 1, 132, 133
537012.5.peg.4075.site.4, 5, 132, 137
537012.5.peg.4075.site.5, 3, 133, 136
537012.5.peg.4075.site.6, 0, 133, 133
537012.5.peg.4075.site.7, 4, 133, 137
537012.5.peg.4075.site.8, 1, 131, 132
537012.5.peg.4075.site.9, 26, 132, 158
537012.5.peg.4075.site.10, 3, 130, 133
537012.5.peg.4075.site.11, 37, 133, 170
537012.5.peg.4075.site.12, 27, 133, 160
537012.5.peg.4075.site.13, 2, 133, 135
537012.5.peg.4075.site.14, 0, 132, 132
537012.5.peg.4075.site.15, 0, 132, 132
537012.5.peg.4075.site.16, 27, 131, 158
537012.5.peg.4075.site.17, 19, 132, 151
537012.5.peg.4075.site.18, 3, 132, 135
537012.5.peg.4075.site.19, 2, 133, 135
