"species_id","midas_number"
"Porphyromonas_asaccharolytica_56465","56465"
"Photorhabdus_luminescens_56460","56460"
"Actinomyces_massiliensis_56461","56461"
"Eggerthella_lenta_56463","56463"
"Lactococcus_lactis_56468","56468"
"Clostridium_hathewayi_55515","55515"
"Pseudomonas_plecoglossicida_51812","51812"
"Xanthomonas_perforans_55843","55843"
"Bartonella_birtlesii_51815","51815"
"Bacillus_cereus_55841","55841"
"Microbacterium_hominis_56792","56792"
"Gordonia_terrae_56791","56791"
"Aeromonas_caviae_57221","57221"
"Haematobacter_missouriensis_61343","61343"
"Vibrio_fluvialis_57225","57225"
"Caulobacter_sp_61342","61342"
"Streptococcus_mitis_61341","61341"
"Streptococcus_salivarius_58022","58022"
"Frankia_sp_61340","61340"
"Bacillus_mojavensis_58026","58026"
"Neisseria_lactamica_58027","58027"
"Streptococcus_salivarius_58024","58024"
"Thermus_thermophilus_58025","58025"
"Wigglesworthia_glossinidia_61347","61347"
"Avibacterium_paragallinarum_58029","58029"
"Rhodobacterales_bacterium_61346","61346"
"Helicobacter_suis_52542","52542"
"Saccharomonospora_viridis_52547","52547"
"Phycicoccus_jejuensis_61345","61345"
"Yersinia_similis_61344","61344"
"Ruminococcus_flavefaciens_60458","60458"
"Sharpea_azabuensis_60459","60459"
"Prevotella_ruminicola_60454","60454"
"Proteiniclasticum_ruminis_60455","60455"
"Ruminococcus_flavefaciens_60456","60456"
"Ruminococcus_flavefaciens_60457","60457"
"Clostridium_aerotolerans_60450","60450"
"Clostridium_beijerinckii_60451","60451"
"Clostridium_lundense_60452","60452"
"Mitsuokella_jalaludinii_60453","60453"
"Bartonella_henselae_53943","53943"
"Buttiauxella_agrestis_62324","62324"
"Serratia_grimesii_62325","62325"
"Sulfitobacter_mediterraneus_62326","62326"
"Gamma_proteobacterium_62327","62327"
"Paenibacillus_harenae_58978","58978"
"Paenibacillus_pasadenensis_58979","58979"
"Anaerovibrio_lipolyticus_62322","62322"
"Pseudanabaena_sp_62323","62323"
"Dermatophilus_congolensis_58790","58790"
"Paraprevotella_clara_33712","33712"
"Desulfatirhabdium_butyrativorans_58792","58792"
"Desulfobacter_curvatus_58793","58793"
"Olivibacter_sitiensis_58970","58970"
"Ornithinimicrobium_pekingense_58971","58971"
"Ottowia_thiooxydans_58972","58972"
"Desulfobulbus_japonicus_58797","58797"
"Bacteroides_massiliensis_44749","44749"
"Bifidobacterium_subtile_44746","44746"
"Bacteroides_propionicifaciens_44747","44747"
"Clostridium_glycolicum_44741","44741"
"Microbacterium_sp_59779","59779"
"Actinoplanes_friuliensis_59778","59778"
"Arthrobacter_crystallopoietes_59775","59775"
"Nocardiopsis_chromatogenes_59774","59774"
"Bacillus_lehensis_59777","59777"
"Nocardiopsis_salina_59776","59776"
"Nocardiopsis_lucentensis_59771","59771"
"Rhizobium_sp_59770","59770"
"Nocardiopsis_xinjiangensis_59773","59773"
"Nocardiopsis_alkaliphila_59772","59772"
"Ralstonia_pickettii_57911","57911"
"Dickeya_dadantii_57917","57917"
"Fibrella_aestuarina_59320","59320"
"Salinispora_pacifica_57915","57915"
"Bacillus_cereus_57918","57918"
"Burkholderia_pyrrocinia_59519","59519"
"Paenibacillus_popilliae_59518","59518"
"Thiomicrospira_kuenenii_59328","59328"
"Bacillus_sp_59511","59511"
"Alistipes_sp_59510","59510"
"Clostridium_anorexicamassiliense_59513","59513"
"Blastococcus_sp_59512","59512"
"Soleaferrea_massiliensis_59515","59515"
"Holdemania_sp_59514","59514"
"Pseudomonas_stutzeri_59517","59517"
"Erysipelotrichaceae_bacterium_59516","59516"
"Aeromonas_allosaccharophila_58097","58097"
"Thalassobacter_stenotrophicus_43368","43368"
"Helicobacter_pylori_61004","61004"
"Allokutzneria_albata_61005","61005"
"Shewanella_oneidensis_61006","61006"
"Vibrio_fortis_61007","61007"
"Carnobacterium_sp_61000","61000"
"Helicobacter_pylori_61001","61001"
"Helicobacter_pylori_61002","61002"
"Helicobacter_pylori_61003","61003"
"Lactobacillus_amylovorus_55674","55674"
"Ruminococcus_champanellensis_61009","61009"
"Bacteroidaceae_bacterium_60201","60201"
"Anaerosalibacter_sp_60200","60200"
"Pseudoalteromonas_sp_60203","60203"
"Pseudomonas_mediterranea_60202","60202"
"Lyngbya_aestuarii_60205","60205"
"Microbacterium_mangrovi_60204","60204"
"Vibrio_diazotrophicus_60207","60207"
"Leifsonia_rubra_60206","60206"
"Corynebacterium_argentoratense_60209","60209"
"Staphylococcus_aureus_56630","56630"
"Hyphomicrobium_sp_56321","56321"
"Mesorhizobium_ciceri_56634","56634"
"Treponema_vincentii_56325","56325"
"Frankia_alni_61260","61260"
"Chloroflexus_aggregans_61261","61261"
"Pseudoalteromonas_haloplanktis_61262","61262"
"Shewanella_sp_61263","61263"
"Bifidobacterium_crudilactis_61264","61264"
"Acaryochloris_marina_61265","61265"
"Amycolatopsis_jejuensis_61266","61266"
"Nitrospira_defluvii_61267","61267"
"Blautia_producta_61268","61268"
"Blattabacterium_sp_61269","61269"
"Lactobacillus_florum_54012","54012"
"Legionella_oakridgensis_52372","52372"
"Asaia_platycodi_39834","39834"
"Patulibacter_sp_58577","58577"
"Burkholderia_glumae_61916","61916"
"Methylosinus_trichosporium_61917","61917"
"Rhodopirellula_sp_61914","61914"
"Tolumonas_auensis_61915","61915"
"Cellvibrio_gilvus_61912","61912"
"Francisella_guangzhouensis_61913","61913"
"Amycolatopsis_halophila_61910","61910"
"Pantoea_sp_61911","61911"
"Geobacter_sulfurreducens_54469","54469"
"Variovorax_paradoxus_61918","61918"
"Arthrobacter_sp_61919","61919"
"Paracoccus_sp_53209","53209"
"Lysinibacillus_sphaericus_49271","49271"
"Enterococcus_avium_44557","44557"
"Enterococcus_sulfureus_44556","44556"
"Paenibacillus_graminis_40054","40054"
"Pseudomonas_protegens_55935","55935"
"Microbacterium_maritypicum_56228","56228"
"Actinomyces_sp_58589","58589"
"Gluconobacter_frateurii_58588","58588"
"Methylotenera_versatilis_58585","58585"
"Methylobacterium_sp_58584","58584"
"Poribacteria_bacterium_58587","58587"
"Nocardioides_sp_58586","58586"
"Paracoccus_sp_58581","58581"
"Arthrobacter_sp_58580","58580"
"Methylobacterium_sp_58583","58583"
"Methylopila_sp_58582","58582"
"Mycobacterium_tusciae_62179","62179"
"Mycobacterium_smegmatis_62178","62178"
"Sulfuricurvum_kujiense_62171","62171"
"Pontibacter_actiniarum_62170","62170"
"Deinococcus_maricopensis_62173","62173"
"Herbaspirillum_sp_62172","62172"
"Frankia_sp_62175","62175"
"Odoribacter_splanchnicus_62174","62174"
"Mycobacterium_rhodesiae_62177","62177"
"Mycobacterium_chubuense_62176","62176"
"Clostridium_intestinale_59988","59988"
"Pseudomonas_denitrificans_59989","59989"
"Halanaerobium_saccharolyticum_59986","59986"
"Bartonella_bacilliformis_59987","59987"
"Caulobacter_crescentus_59984","59984"
"Helicobacter_pylori_59985","59985"
"Pseudomonas_cremoricolorata_59982","59982"
"Pseudomonas_vranovensis_59983","59983"
"Desulfovibrio_sp_59980","59980"
"Pseudomonas_azotifigens_59981","59981"
"Bradyrhizobium_sp_59186","59186"
"Verrucomicrobium_sp_59187","59187"
"Methylotenera_mobilis_59184","59184"
"Geminocystis_herdmanii_59185","59185"
"Methylosarcina_fibrata_59182","59182"
"Rhizobium_sp_59183","59183"
"Methylobacterium_sp_59180","59180"
"Arthrobacter_sp_59181","59181"
"Bacillus_sp_59188","59188"
"Streptomyces_somaliensis_59189","59189"
"Bifidobacterium_psychraerophilum_47056","47056"
"Helicobacter_pylori_59238","59238"
"Helicobacter_pylori_59239","59239"
"Bradyrhizobium_sp_59234","59234"
"Acinetobacter_sp_59235","59235"
"Rickettsia_helvetica_59236","59236"
"Pelagibacter_ubique_59237","59237"
"Pseudomonas_sp_59230","59230"
"Pantoea_sp_59231","59231"
"Herbaspirillum_sp_59232","59232"
"Phyllobacterium_sp_59233","59233"
"Staphylococcus_massiliensis_50831","50831"
"Helicobacter_pylori_50836","50836"
"Prevotella_amnii_56408","56408"
"Legionella_sp_58380","58380"
"Bifidobacterium_choerinum_46095","46095"
"Pseudomonas_pseudoalcaligenes_57759","57759"
"Brevundimonas_sp_57758","57758"
"Prevotella_oralis_57209","57209"
"Bifidobacterium_pseudocatenulatum_57754","57754"
"Aeromonas_diversa_43116","43116"
"Streptococcus_sp_57750","57750"
"Xylella_fastidiosa_57753","57753"
"Haemophilus_influenzae_58001","58001"
"Fusobacterium_periodonticum_58002","58002"
"Geomicrobium_sp_58004","58004"
"Streptomyces_flaveolus_58007","58007"
"Lachnospiraceae_bacterium_60438","60438"
"Lachnospiraceae_bacterium_60439","60439"
"Oribacterium_sp_60432","60432"
"Pseudobutyrivibrio_sp_60433","60433"
"Treponema_sp_60430","60430"
"Butyrivibrio_sp_60431","60431"
"Serratia_sp_60436","60436"
"Lachnospiraceae_bacterium_60437","60437"
"Ruminococcus_sp_60434","60434"
"Selenomonas_sp_60435","60435"
"Alpha_proteobacterium_62342","62342"
"Ralstonia_solanacearum_62343","62343"
"Loktanella_vestfoldensis_58918","58918"
"Longispora_albida_58919","58919"
"Gemmatimonadetes_bacterium_62346","62346"
"Arthrobacter_arilaitensis_62347","62347"
"Acanthamoeba_endosymbiont_62344","62344"
"Acanthamoeba_endosymbiont_62345","62345"
"Leptotrichia_shahii_58912","58912"
"Leptotrichia_trevisanii_58913","58913"
"Legionella_shakespearei_58910","58910"
"Fusobacterium_sp_62349","62349"
"Lewinella_persica_58916","58916"
"Loktanella_hongkongensis_58917","58917"
"Leucobacter_chironomi_58914","58914"
"Lewinella_cohaerens_58915","58915"
"Hydrogenophaga_intermedia_48029","48029"
"Bradyrhizobium_oligotrophicum_59759","59759"
"Magnetospirillum_sp_59758","59758"
"Campylobacter_concisus_59753","59753"
"Ehrlichia_mineirensis_59752","59752"
"Leptospira_sp_59751","59751"
"Campylobacter_concisus_59750","59750"
"Campylobacter_sp_59757","59757"
"Campylobacter_showae_59756","59756"
"Bacillus_sp_59755","59755"
"Paenibacillus_sp_59754","59754"
"Pseudomonas_brassicacearum_57978","57978"
"Marinobacter_hydrocarbonoclasticus_57973","57973"
"Thioalkalivibrio_sp_57972","57972"
"Paracoccus_sp_57975","57975"
"Pseudomonas_fulva_57974","57974"
"Vibrio_coralliilyticus_57977","57977"
"Streptococcus_suis_59537","59537"
"Streptococcus_suis_59536","59536"
"Streptococcus_suis_59535","59535"
"Streptococcus_suis_59534","59534"
"Streptococcus_suis_59533","59533"
"Streptococcus_suis_59532","59532"
"Streptococcus_suis_59531","59531"
"Streptococcus_suis_59530","59530"
"Streptococcus_suis_59539","59539"
"Streptococcus_suis_59538","59538"
"Actinopolyspora_erythraea_61488","61488"
"Ferrovum_myxofaciens_61489","61489"
"Bacillus_endophyticus_54286","54286"
"Sporolactobacillus_terrae_54287","54287"
"Bifidobacterium_catenulatum_58257","58257"
"Dehalobacter_sp_58256","58256"
"Pantoea_ananatis_58251","58251"
"Clostridium_sp_61482","61482"
"Streptomyces_sp_58250","58250"
"Hoeflea_phototrophica_61483","61483"
"Burkholderia_cenocepacia_58253","58253"
"Streptomyces_erythrochromogenes_58252","58252"
"Prochlorococcus_marinus_51374","51374"
"Nocardia_farcinica_61062","61062"
"Marine_gamma_61063","61063"
"Ruegeria_pomeroyi_61060","61060"
"Wolbachia_endosymbiont_61061","61061"
"Gloeobacter_violaceus_61066","61066"
"Chroococcidiopsis_thermalis_61067","61067"
"Marine_gamma_61064","61064"
"Marine_gamma_61065","61065"
"Chromobacterium_subtsugae_61068","61068"
"Oceanicola_batsensis_61069","61069"
"Sphingomonas_sp_60883","60883"
"Citrobacter_sp_60882","60882"
"Desulfovibrio_sp_60881","60881"
"Acinetobacter_sp_60880","60880"
"Paracoccus_sp_60887","60887"
"Magnetococcus_marinus_60886","60886"
"Aeromonas_hydrophila_60229","60229"
"Clostridium_sp_60228","60228"
"Acinetobacter_harbinensis_60227","60227"
"Thioclava_pacifica_60226","60226"
"Shewanella_decolorationis_60225","60225"
"Pseudoalteromonas_luteoviolacea_60224","60224"
"Ensifer_sp_60223","60223"
"Bacteriovorax_sp_60222","60222"
"Thioclava_sp_60221","60221"
"Olleya_marilimosa_60220","60220"
"Paracoccus_versutus_61288","61288"
"Bordetella_petrii_61289","61289"
"Halomonas_smyrnensis_61286","61286"
"Actinobacillus_succinogenes_61287","61287"
"Streptomyces_galbus_61284","61284"
"Bifidobacterium_thermophilum_61285","61285"
"Pelobacter_propionicus_61282","61282"
"Rhodoferax_ferrireducens_61283","61283"
"Catenuloplanes_japonicus_61280","61280"
"Pelobacter_carbinolicus_61281","61281"
"Phaeospirillum_fulvum_60089","60089"
"Pseudomonas_fuscovaginae_60088","60088"
"Streptococcus_pneumoniae_60083","60083"
"Streptococcus_pneumoniae_60082","60082"
"Streptococcus_pneumoniae_60081","60081"
"Streptococcus_pneumoniae_60080","60080"
"Pseudomonas_corrugata_60087","60087"
"Streptococcus_sp_60086","60086"
"Anoxybacillus_flavithermus_60085","60085"
"Parachlamydiaceae_bacterium_60084","60084"
"Rickettsia_prowazekii_51996","51996"
"Borrelia_crocidurae_56341","56341"
"Stenotrophomonas_maltophilia_56340","56340"
"Chlamydia_psittaci_56613","56613"
"Helicobacter_bilis_52317","52317"
"Clostridium_stercorarium_52315","52315"
"Bacillus_sp_56348","56348"
"Zymomonas_mobilis_57566","57566"
"Dolichospermum_circinale_57567","57567"
"Rhodobacter_capsulatus_57565","57565"
"Thermus_scotoductus_57562","57562"
"Arcobacter_sp_39857","39857"
"Pluralibacter_gergoviae_61938","61938"
"Arenibacter_algicola_61939","61939"
"Burkholderia_pyrrocinia_61934","61934"
"Caldicellulosiruptor_obsidiansis_61935","61935"
"Clostridium_saccharolyticum_61936","61936"
"Comamonadaceae_bacterium_61937","61937"
"Prochlorococcus_marinus_61930","61930"
"Prochlorococcus_marinus_61931","61931"
"Synechococcus_sp_61932","61932"
"Meiothermus_rufus_61933","61933"
"Campylobacter_fetus_53261","53261"
"Buchnera_aphidicola_53264","53264"
"Porphyromonas_gulae_56965","56965"
"Flavobacterium_sp_56962","56962"
"Bacillus_azotoformans_56969","56969"
"Roseovarius_nubinhibens_62474","62474"
"Anaerobaculum_mobile_62475","62475"
"Methylophilus_sp_58619","58619"
"Sphingomonas_sp_58618","58618"
"Nocardia_takedensis_59473","59473"
"Sphingomonas_sp_58615","58615"
"Sphingomonas_echinoides_58614","58614"
"Salinibacterium_sp_58617","58617"
"Sphingomonas_sp_58616","58616"
"Thermocrispum_agreste_58611","58611"
"Thermocrispum_municipale_58610","58610"
"Janthinobacterium_lividum_58613","58613"
"Psychrobacter_sp_58612","58612"
"Necropsobacter_rosorum_62489","62489"
"Thiomicrospira_sp_62488","62488"
"Streptococcus_parasanguinis_62481","62481"
"Staphylococcus_pettenkoferi_62480","62480"
"Helicobacter_pylori_62483","62483"
"Treponema_brennaborense_62482","62482"
"Treponema_saccharophilum_62485","62485"
"Helicobacter_pylori_62484","62484"
"Thiomicrospira_sp_62487","62487"
"Leuconostoc_fallax_62486","62486"
"Acinetobacter_towneri_58660","58660"
"Actinobacillus_capsulatus_58661","58661"
"Flavobacterium_frigidarium_58846","58846"
"Flavobacterium_gelidilacus_58847","58847"
"Ferrimonas_futtsuensis_58840","58840"
"Ferrimonas_kyonanensis_58841","58841"
"Azospirillum_sp_62625","62625"
"Streptomyces_turgidiscabies_62156","62156"
"Rhodopseudomonas_sp_62627","62627"
"Amphibacillus_xylanus_62154","62154"
"Mahella_australiensis_62153","62153"
"Acidobacterium_sp_62152","62152"
"Burkholderia_cenocepacia_62623","62623"
"Desulfotomaculum_ruminis_62150","62150"
"Flavobacterium_daejeonense_58843","58843"
"Flavobacterium_sp_62629","62629"
"Curtobacterium_sp_62628","62628"
"Streptococcus_ratti_62159","62159"
"Virgibacillus_alimentarius_62158","62158"
"Halomonas_campaniensis_61008","61008"
"Streptomyces_sp_57507","57507"
"Carboxydothermus_ferrireducens_56323","56323"
"Thauera_terpenica_60208","60208"
"Coprobacillus_sp_47700","47700"
"Ferrimonas_senticii_58842","58842"
"Lactobacillus_kefiranofaciens_48821","48821"
"Micromonospora_lupini_59258","59258"
"Tsukamurella_sp_59259","59259"
"Rhodospirillum_photometricum_59252","59252"
"Mesoaciditoga_lauensis_59253","59253"
"Pedobacter_agri_59250","59250"
"Bacillus_sp_59251","59251"
"Sulfurospirillum_multivorans_59256","59256"
"Phaeospirillum_molischianum_59257","59257"
"Mycobacterium_phlei_59254","59254"
"Arcticibacter_svalbardensis_59255","59255"
"Ruthia_magnifica_50810","50810"
"Actinomyces_georgiae_55085","55085"
"Hallella_seregens_55732","55732"
"Staphylococcus_aureus_37016","37016"
"Capnocytophaga_canimorsus_56428","56428"
"Mycobacterium_marinum_56420","56420"
"Microbacterium_profundi_61545","61545"
"Rhodobacter_sp_61544","61544"
"Catenibacterium_mitsuokai_61547","61547"
"Phenylobacterium_zucineum_61546","61546"
"Stackebrandtia_nassauensis_61541","61541"
"Sanguibacter_keddieii_61540","61540"
"Sorangium_cellulosum_61543","61543"
"Xylanimonas_cellulosilytica_61542","61542"
"Lactobacillus_gasseri_55553","55553"
"Opitutus_terrae_61549","61549"
"Amoebophilus_asiaticus_61548","61548"
"Bacteroides_nordii_55557","55557"
"Bacillus_coagulans_56287","56287"
"Actinomyces_sp_56280","56280"
"Actinobacillus_suis_52501","52501"
"Bifidobacterium_boum_38039","38039"
"Curvibacter_gracilis_60147","60147"
"Shewanella_colwelliana_60144","60144"
"Eubacterium_xylanophilum_60145","60145"
"Ruminococcus_flavefaciens_60142","60142"
"Pseudomonas_flectens_60143","60143"
"Atopobacter_phocae_60140","60140"
"Rhizobium_selenitireducens_60141","60141"
"Brachyspira_alvinipulli_60418","60418"
"Crocinitomix_catalasitica_60419","60419"
"Carnimonas_nigrificans_60148","60148"
"Shewanella_fidelis_60149","60149"
"Thermotoga_maritima_57483","57483"
"Negativicoccus_succinicivorans_57482","57482"
"Chryseobacterium_hispalense_61639","61639"
"Xanthomonas_campestris_57487","57487"
"Rhizobium_sp_57489","57489"
"Arthrobacter_sp_61638","61638"
"Polaromonas_glacialis_62368","62368"
"Bacillus_niacini_62369","62369"
"Clostridium_pasteurianum_62360","62360"
"Selenomonas_sp_62361","62361"
"Eubacterium_yurii_62362","62362"
"Streptococcus_mitis_62363","62363"
"Streptococcus_sp_62364","62364"
"Gillisia_limnaea_62365","62365"
"Weeksella_virosa_62366","62366"
"Belliella_baltica_62367","62367"
"Flavobacteria_bacterium_61631","61631"
"Mycobacterium_kyorinense_61630","61630"
"Streptomyces_ruber_33758","33758"
"Fulvivirga_imtechensis_59731","59731"
"Paenibacillus_pini_59730","59730"
"Zimmermannella_faecalis_59885","59885"
"Nocardiopsis_ganjiahuensis_59732","59732"
"Oceanobacillus_kimchii_59735","59735"
"Caenispirillum_salinarum_59734","59734"
"Psychromonas_hadalis_59881","59881"
"Leucobacter_salsicius_59736","59736"
"Streptococcus_mitis_59739","59739"
"Sodalis_sp_59738","59738"
"Streptacidiphilus_albus_45039","45039"
"Cesiribacter_andamanensis_59889","59889"
"Psychromonas_aquimarina_59888","59888"
"Lactobacillus_reuteri_57957","57957"
"Thioalkalivibrio_sp_57956","57956"
"Bacteroides_vulgatus_57955","57955"
"Dickeya_chrysanthemi_57954","57954"
"Blattabacterium_sp_57952","57952"
"Streptococcus_equinus_57951","57951"
"Mannheimia_varigena_57950","57950"
"Chlamydophila_abortus_53678","53678"
"Parvimonas_micra_57958","57958"
"Marinospirillum_insulare_58930","58930"
"Marinospirillum_minutulum_58931","58931"
"Maritalea_myrionectae_58932","58932"
